initial_mode,states,Wind,GF,GFPRED,GFACT,kill_switch,modes,throttle,max_deviation,max_altitude,duration,final_landing_state,freefall_occurred,mission_complete
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LAND,0.0,0.17173043,12.912375,88.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.RTL,550.0,31.109678,3.0238523,93.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,OFFBOARD,600.0,0.1651516,12.9358015,40178.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.RTL,550.0,0.14373575,12.863806,91.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,POSCTL,600.0,34.6859191,11.266888,103.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,POSCTL,550.0,0.009966,12.9833555,95.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,600.0,0.06814943,12.94789,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,615.0,0.22466243,12.860012,87.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,OFFBOARD,260.0,0.1610928,12.931806,80.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,550.0,5.346427,12.532229,103.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,POSCTL,260.0,5.054089,12.630342,92.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LOITER,615.0,0.12795793,12.778102,86.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,550.0,0.13768527,12.878949,83.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,POSCTL,550.0,30.428528,2.963542,93.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,OFFBOARD,550.0,0.09025359,12.7929125,85.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,STABILIZED,0.0,0.11677837,12.782278,84.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,ALTCTL,550.0,12.43473002,0.14973898,119.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,STABILIZED,225.0,0.1265358,12.512802,98.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,0.0,4.416206,12.599286,59.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,ALTCTL,550.0,0.15833886,12.809626,83.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,OFFBOARD,615.0,0.23875299,12.899179,88.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,OFFBOARD,615.0,0.14803953,12.786593,83.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,615.0,0.1855251,12.775418,82.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LOITER,550.0,34.887893,0.11366269,86.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,260.0,5.059046,12.547723,93.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,OFFBOARD,0.0,0.1826158,12.715922,82.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,ALTCTL,600.0,0.18734787,12.780612,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,POSCTL,0.0,0.19521663,12.789437,85.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LAND,615.0,32.63016846,12.975782,104.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,POSCTL,0.0,35.0130614,0.00658153,10.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,ALTCTL,0.0,0.17502196,12.831608,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LAND,600.0,5.758733,19.977674,112.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,ALTCTL,260.0,0.009916,12.783222,85.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,550.0,0.14607297,12.777891,83.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,615.0,0.02273087,12.851201,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,ALTCTL,0.0,0.1405229,12.646158,82.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LAND,260.0,30.0836558,2.9798384,87.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,OFFBOARD,615.0,0.030636,12.955115,85.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,POSCTL,600.0,4.629265,19.161758,111.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,STABILIZED,435.0,0.214334056,12.803062,92.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,ALTCTL,260.0,0.21595018,12.865336,86.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.RTL,600.0,0.204358995,12.869602,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LOITER,600.0,5.160444,19.214144,110.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LOITER,600.0,34.6858387,11.506527,107.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.RTL,260.0,4.977357,12.55818,91.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,260.0,0.20385224,12.971913,91.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LAND,600.0,0.01013,12.940709,88.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,POSCTL,600.0,31.310428,9.549935,101.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,STABILIZED,435.0,0.13185455,15.3092165,111.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.RTL,260.0,30.051764,3.0713408,87.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,POSCTL,600.0,33.50122486,8.634119e-05,179.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,OFFBOARD,0.0,0.009823,12.840059,90.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,OFFBOARD,600.0,0.08972058,12.796546,85.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,POSCTL,260.0,30.9809804,2.8186758,85.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,STABILIZED,0.0,0.0137135,12.607455,338.0,False,False,False
OFFBOARD,Flying,1.0,No,None,None,No,STABILIZED,445.0,28.0615844,58.174088,172.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.RTL,615.0,34.0846248,0.07049385,89.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,POSCTL,0.0,32.8045927,2.523381,27.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,OFFBOARD,260.0,0.20913365,12.864902,97.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,POSCTL,0.0,34.9259709,0.14582232,86.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.LOITER,260.0,5.216645,12.502083,91.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.RTL,615.0,32.7503106,2.8146157,29.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,600.0,0.15078814,12.879509,84.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,POSCTL,260.0,0.1822655,12.836651,84.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.RTL,550.0,0.017583,12.992207,92.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,OFFBOARD,0.0,0.1220747,12.899815,90.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.RTL,615.0,4.6891475,29.754604,95.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LAND,600.0,32.2308702,2.8165228,29.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LOITER,260.0,0.11116877,12.788874,87.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LAND,0.0,34.8615459,0.14184768,10.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.RTL,600.0,5.4495435,18.291323,109.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LOITER,0.0,30.1832242,3.0119755,30.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,STABILIZED,450.0,0.10604796,12.743682,95.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,ALTCTL,615.0,0.1266044,20.692583,122.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,ALTCTL,600.0,34.77794,9.005315,104.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LOITER,260.0,34.8036531,0.106898904,86.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LAND,260.0,0.10365257,12.746946,88.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.RTL,600.0,32.7585765,2.6541257,28.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LOITER,0.0,0.08574145,12.805677,86.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LOITER,615.0,0.21009064,12.940518,85.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.RTL,0.0,34.7921097,0.13791916,10.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,POSCTL,550.0,0.079319,12.817774,85.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,ALTCTL,260.0,30.406774,2.5808573,87.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,ALTCTL,615.0,0.12212567,12.884334,89.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LOITER,260.0,34.4594501,0.027298797,602.0,False,False,False
OFFBOARD,Flying,1.0,No,None,None,No,AUTO.LOITER,260.0,30.1766245,2.976737,87.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.RTL,550.0,31.2206459,0.2864738,205.0,False,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,OFFBOARD,615.0,0.16864125,12.954245,85.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,POSCTL,615.0,0.20414823,12.924448,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LOITER,0.0,0.19654402,12.846551,87.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LAND,550.0,0.063747,12.8361845,97.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.RTL,0.0,0.22869033,12.957743,89.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,260.0,0.0953962,12.736463,85.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,OFFBOARD,550.0,0.16703372,12.939321,84.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.RTL,615.0,0.23264215,13.012042,84.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.RTL,260.0,0.24783816,12.894295,87.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,POSCTL,550.0,4.30705,12.536763,104.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,ALTCTL,260.0,0.133291,12.451178,95.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,ALTCTL,550.0,29.8992269,2.5157478,96.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,No,OFFBOARD,600.0,0.20445872,12.79768,86.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,ALTCTL,550.0,0.18816347,12.583214,108.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.RTL,615.0,0.24482708,12.825417,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,AUTO.LAND,615.0,0.2439079,12.860796,89.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,AUTO.LAND,615.0,34.5880328,13.1953125,103.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,AUTO.RTL,550.0,5.144887,12.564103,104.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,No,POSCTL,600.0,0.009592,12.784966,89.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,STABILIZED,0.0,34.810666,0.1390225,85.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,No,AUTO.LAND,0.0,0.16926956,12.804112,84.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,No,OFFBOARD,0.0,0.20779209,12.850259,84.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,ALTCTL,260.0,34.9790766,0.13567868,85.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,No,POSCTL,260.0,34.9564534,0.017729716,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,POSCTL,0.0,11.99173,8.300388,44.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,POSCTL,615.0,11.585667,18.82857,112.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,POSCTL,615.0,11.601015,19.116835,110.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,ALTCTL,600.0,9.65819,14.602842,103.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,OFFBOARD,615.0,0.17186469,13.007042,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,ALTCTL,0.0,9.873577,8.54908,46.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,ALTCTL,0.0,10.14739,8.4062,43.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,ALTCTL,600.0,8.685667,16.549255,111.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,STABILIZED,445.0,8.934307,57.680355,154.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,OFFBOARD,615.0,0.0593267,12.923222,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,ALTCTL,615.0,0.12595339,12.907567,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,STABILIZED,225.0,10.088232,8.589851,86.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,OFFBOARD,615.0,11.341547,8.9374695,46.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,OFFBOARD,260.0,11.816233,8.818513,45.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,OFFBOARD,0.0,0.290292382,13.03706,86.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,STABILIZED,450.0,9.105829,78.57058,174.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,STABILIZED,445.0,9.670742,57.751534,255.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,ALTCTL,260.0,8.847881,8.478345,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,OFFBOARD,0.0,0.05786614,12.860657,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,ALTCTL,260.0,9.01116,8.488399,93.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,STABILIZED,435.0,5.731977,14.973859,110.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,OFFBOARD,260.0,0.08004382,12.911918,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,STABILIZED,0.0,11.678743,8.248134,32.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,STABILIZED,445.0,8.745731,57.61865,154.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,STABILIZED,225.0,10.773775,8.441246,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,STABILIZED,435.0,9.48813800000001,14.858379,109.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,STABILIZED,450.0,9.626749,68.12817,164.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,STABILIZED,435.0,9.459783,14.434326,109.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,ALTCTL,600.0,8.789791,13.48951,109.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,ALTCTL,615.0,10.196831,17.669859,113.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,POSCTL,600.0,11.655593,16.341827,108.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,OFFBOARD,0.0,0.25896115,12.922641,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,POSCTL,260.0,11.684956,8.576295,128.0,False,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,ALTCTL,600.0,7.931116,15.454059,112.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,OFFBOARD,600.0,11.792412,8.908199,46.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,POSCTL,600.0,11.832556,16.290285,108.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,ALTCTL,550.0,7.415173,8.498463,103.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,OFFBOARD,615.0,0.1766504,12.82625,83.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,ALTCTL,0.0,10.069345,8.521588,44.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,ALTCTL,550.0,12.108533,8.663477,44.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,POSCTL,0.0,11.774075,8.558098,44.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,OFFBOARD,260.0,0.270578414,12.924591,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,ALTCTL,550.0,10.704658,8.295675,102.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,STABILIZED,435.0,10.061977,12.154161,91.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,POSCTL,260.0,11.4156,8.57488,194.0,False,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,POSCTL,550.0,11.77276,8.571749,106.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,ALTCTL,615.0,8.68679,17.382992,113.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,ALTCTL,260.0,6.867269,8.487184,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,OFFBOARD,0.0,0.17828217,12.895122,93.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,OFFBOARD,550.0,0.27245392,12.937832,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,POSCTL,550.0,11.410448,8.844752,94.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,ALTCTL,0.0,9.803873,8.508697,48.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,STABILIZED,0.0,10.993927,8.384466,33.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,OFFBOARD,600.0,0.018423,12.704027,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,STABILIZED,450.0,9.36796,76.61244,171.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,ALTCTL,615.0,9.915297,16.435324,105.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,STABILIZED,445.0,7.41308,57.91126,153.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,POSCTL,600.0,12.202404,15.129189,108.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,OFFBOARD,600.0,0.1415611,12.941388,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,OFFBOARD,550.0,0.305842295,12.934125,86.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,OFFBOARD,550.0,0.22309155,12.993353,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,ALTCTL,550.0,12.306896,8.857908,100.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,OFFBOARD,260.0,0.07073273,12.966303,84.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,POSCTL,550.0,11.74292,8.799433,99.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,OFFBOARD,550.0,0.116927,12.926842,85.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,POSCTL,0.0,11.430639,8.622078,44.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,POSCTL,550.0,12.031038,8.595531,99.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,STABILIZED,0.0,11.037922,8.355268,33.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,POSCTL,615.0,11.789362,18.215136,110.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Return mode,No,POSCTL,260.0,11.895223,8.384263,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,STABILIZED,225.0,10.724869,8.602003,88.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Warning,No,POSCTL,615.0,11.578897,19.489939,112.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,STABILIZED,0.0,10.470192,8.3860235,33.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,STABILIZED,225.0,4.284354,8.300115,94.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,POSCTL,600.0,11.93145,8.995609,100.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,POSCTL,260.0,11.867557,8.391881,312.0,False,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,OFFBOARD,600.0,0.271723412,12.862295,89.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Hold mode,No,ALTCTL,260.0,9.968935,8.471018,87.0,True,False,False
OFFBOARD,Flying,1.0,Yes,No,Land mode,No,POSCTL,0.0,11.672753,8.566907,44.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,Yes,AUTO.RTL,None,14.1789406,22.842823,160.0,True,True,False
OFFBOARD,Hover,1.0,No,None,None,Yes,AUTO.LOITER,None,14.6526165,12.585508,87.0,True,True,False
AUTO.LAND,Disarm,1.0,No,None,None,Yes,STABILIZED,None,0.230722755,12.842029,77.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,STABILIZED,None,0.280566275,12.68272,77.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,Yes,AUTO.LAND,None,33.20299062,2.4118614,25.0,True,True,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,AUTO.LOITER,None,34.8532484,0.03671271,91.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,Yes,POSCTL,None,9.4618377,3.1226313,135.0,False,True,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,AUTO.RTL,None,34.6890982,0.041128967,87.0,True,False,False
AUTO.LAND,Disarm,1.0,No,None,None,Yes,AUTO.RTL,None,0.18562612,12.776842,77.0,True,False,False
AUTO.LAND,Disarm,1.0,No,None,None,Yes,OFFBOARD,None,0.249369666,12.683131,77.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,POSCTL,None,34.01127064,0.04993805,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,AUTO.LAND,None,0.0818071,12.677693,82.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,AUTO.LAND,None,34.8491084,0.08206194,10.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,ALTCTL,None,0.28611463,12.719756,77.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,POSCTL,None,0.16920632,12.767285,76.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,AUTO.RTL,None,0.20090622,12.733995,76.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,AUTO.RTL,None,34.41928795,0.120542064,88.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,POSCTL,None,33.86208465,0.0794536,88.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,STABILIZED,None,34.8434004,0.2543773,90.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,Yes,AUTO.LOITER,None,33.96726519,2.2428615,91.0,True,True,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,STABILIZED,None,34.6544726,0.009960311,88.0,True,False,False
AUTO.LAND,Disarm,1.0,No,None,None,Yes,ALTCTL,None,0.25459622,12.70067,78.0,True,False,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,OFFBOARD,None,33.9246015,0.021983515,89.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,Yes,AUTO.RTL,None,9.5401208,3.0443482,153.0,False,True,False
OFFBOARD,Hover,1.0,No,None,None,Yes,OFFBOARD,None,14.25200867,12.566863,117.0,True,True,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,OFFBOARD,None,34.7791758,0.058302883,88.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,Yes,ALTCTL,None,14.74219076,12.551596,87.0,True,True,False
OFFBOARD,Hover,1.0,No,None,None,Yes,AUTO.LAND,None,14.7097061,12.4913435,87.0,True,True,False
OFFBOARD,Flying,1.0,No,None,None,Yes,STABILIZED,None,9.8262664,2.7582026,107.0,False,True,False
AUTO.LAND,Land,1.0,No,None,None,Yes,AUTO.LOITER,None,0.283229794,12.732869,90.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,Yes,POSCTL,None,14.7748347,12.763506,87.0,True,True,False
AUTO.LAND,Disarm,1.0,No,None,None,Yes,POSCTL,None,0.0898202,12.646459,106.0,True,False,False
OFFBOARD,Flying,1.0,No,None,None,Yes,OFFBOARD,None,29.153059,3.1176066,100.0,True,True,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,ALTCTL,None,34.7693756,0.04536677,88.0,True,False,False
OFFBOARD,Hover,1.0,No,None,None,Yes,STABILIZED,None,14.76546742,12.156211,85.0,True,True,False
AUTO.LAND,Arm,1.0,No,None,None,Yes,AUTO.LAND,None,34.4626373,0.040255275,89.0,True,False,False
OFFBOARD,Takeoff,1.0,No,None,None,Yes,AUTO.LOITER,None,34.8343062,0.012227646,88.0,True,False,False
AUTO.LAND,Land,1.0,No,None,None,Yes,OFFBOARD,None,0.234379925,12.728328,77.0,True,False,False
POSCTL,Flying,None,Yes,No,Hold mode,No,None,600.0,8.20142894795439,6.429500450663137,68.0,False,True,False
POSCTL,Flying,None,Yes,Yes,None,No,None,0.0,12.301108082040638,2.025246887693784,61.0,True,False,False
AUTO.LAND,Flying,None,Yes,No,Return mode,No,None,550.0,6.505479273302044,16.46498280503788,57.0,True,True,True
ALTCTL,Flying,None,Yes,Yes,None,No,None,600.0,11.3982889953855,52.6404958934944,57.0,True,True,True
STABILIZED,Flying,None,Yes,No,None,No,None,225.0,26.40470842844808,67.81968139075664,57.0,False,False,False
POSCTL,Flying,None,Yes,No,Warning,No,None,260.0,3.9587614573614736,32.93013089947608,63.0,False,True,False
ALTCTL,Flying,None,Yes,No,None,No,None,615.0,31.034344951529416,71.38190683514459,67.0,False,True,True
AUTO.LOITER,Flying,None,Yes,No,Warning,No,None,100.0,4.763411806401673,55.44341782725464,46.0,False,True,True
ALTCTL,Flying,None,Yes,No,Land mode,No,None,0.0,2.667607882138249,28.507747636661247,48.0,False,False,True
